"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Minnesota"	"27"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"< 1 year"	"1"	17	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"15-19 years"	"15-19"	19	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"20-24 years"	"20-24"	29	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"25-29 years"	"25-29"	43	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"30-34 years"	"30-34"	38	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"35-39 years"	"35-39"	47	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"40-44 years"	"40-44"	68	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"45-49 years"	"45-49"	97	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"50-54 years"	"50-54"	147	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"55-59 years"	"55-59"	219	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"60-64 years "	"60-64"	329	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"65-69 years"	"65-69"	437	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"70-74 years"	"70-74"	581	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"75-79 years"	"75-79"	694	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"80-84 years"	"80-84"	828	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"85-89 years"	"85-89"	891	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"90-94 years"	"90-94"	760	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"95-99 years"	"95-99"	400	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2020"	"2020"	"Dec., 2020"	"2020/12"	"100+ years"	"100+"	92	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"< 1 year"	"1"	32	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"15-19 years"	"15-19"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"20-24 years"	"20-24"	22	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"25-29 years"	"25-29"	20	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"30-34 years"	"30-34"	35	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"35-39 years"	"35-39"	39	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"40-44 years"	"40-44"	56	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"45-49 years"	"45-49"	92	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"50-54 years"	"50-54"	145	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"55-59 years"	"55-59"	227	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"60-64 years "	"60-64"	303	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"65-69 years"	"65-69"	360	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"70-74 years"	"70-74"	360	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"75-79 years"	"75-79"	377	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"80-84 years"	"80-84"	418	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"85-89 years"	"85-89"	403	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"90-94 years"	"90-94"	301	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"95-99 years"	"95-99"	133	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jan., 2018"	"2018/01"	"100+ years"	"100+"	33	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"< 1 year"	"1"	26	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"15-19 years"	"15-19"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"20-24 years"	"20-24"	20	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"25-29 years"	"25-29"	34	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"30-34 years"	"30-34"	30	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"35-39 years"	"35-39"	47	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"40-44 years"	"40-44"	42	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"45-49 years"	"45-49"	75	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"50-54 years"	"50-54"	117	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"55-59 years"	"55-59"	170	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"60-64 years "	"60-64"	225	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"65-69 years"	"65-69"	260	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"70-74 years"	"70-74"	300	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"75-79 years"	"75-79"	300	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"80-84 years"	"80-84"	335	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"85-89 years"	"85-89"	304	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"90-94 years"	"90-94"	208	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"95-99 years"	"95-99"	111	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Feb., 2018"	"2018/02"	"100+ years"	"100+"	23	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"< 1 year"	"1"	32	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"20-24 years"	"20-24"	21	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"25-29 years"	"25-29"	33	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"30-34 years"	"30-34"	24	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"35-39 years"	"35-39"	43	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"40-44 years"	"40-44"	51	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"45-49 years"	"45-49"	70	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"50-54 years"	"50-54"	125	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"55-59 years"	"55-59"	198	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"60-64 years "	"60-64"	291	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"65-69 years"	"65-69"	270	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"70-74 years"	"70-74"	315	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"75-79 years"	"75-79"	302	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"80-84 years"	"80-84"	355	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"85-89 years"	"85-89"	278	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"90-94 years"	"90-94"	215	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"95-99 years"	"95-99"	81	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Mar., 2018"	"2018/03"	"100+ years"	"100+"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"< 1 year"	"1"	24	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"15-19 years"	"15-19"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"20-24 years"	"20-24"	22	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"25-29 years"	"25-29"	31	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"30-34 years"	"30-34"	21	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"35-39 years"	"35-39"	39	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"40-44 years"	"40-44"	48	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"45-49 years"	"45-49"	93	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"50-54 years"	"50-54"	106	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"55-59 years"	"55-59"	190	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"60-64 years "	"60-64"	218	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"65-69 years"	"65-69"	294	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"70-74 years"	"70-74"	323	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"75-79 years"	"75-79"	310	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"80-84 years"	"80-84"	296	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"85-89 years"	"85-89"	275	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"90-94 years"	"90-94"	211	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"95-99 years"	"95-99"	93	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Apr., 2018"	"2018/04"	"100+ years"	"100+"	14	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"May, 2018"	"2018/05"	"< 1 year"	"1"	22	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"May, 2018"	"2018/05"	"15-19 years"	"15-19"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"May, 2018"	"2018/05"	"20-24 years"	"20-24"	17	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"May, 2018"	"2018/05"	"25-29 years"	"25-29"	34	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"May, 2018"	"2018/05"	"30-34 years"	"30-34"	32	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"May, 2018"	"2018/05"	"35-39 years"	"35-39"	38	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"May, 2018"	"2018/05"	"40-44 years"	"40-44"	43	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"May, 2018"	"2018/05"	"45-49 years"	"45-49"	69	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"May, 2018"	"2018/05"	"50-54 years"	"50-54"	106	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"May, 2018"	"2018/05"	"55-59 years"	"55-59"	174	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"May, 2018"	"2018/05"	"60-64 years "	"60-64"	236	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"May, 2018"	"2018/05"	"65-69 years"	"65-69"	233	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"May, 2018"	"2018/05"	"70-74 years"	"70-74"	310	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"May, 2018"	"2018/05"	"75-79 years"	"75-79"	297	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"May, 2018"	"2018/05"	"80-84 years"	"80-84"	306	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"May, 2018"	"2018/05"	"85-89 years"	"85-89"	300	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"May, 2018"	"2018/05"	"90-94 years"	"90-94"	209	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"May, 2018"	"2018/05"	"95-99 years"	"95-99"	72	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"May, 2018"	"2018/05"	"100+ years"	"100+"	22	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"< 1 year"	"1"	19	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"15-19 years"	"15-19"	21	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"20-24 years"	"20-24"	24	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"25-29 years"	"25-29"	26	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"30-34 years"	"30-34"	33	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"35-39 years"	"35-39"	46	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"40-44 years"	"40-44"	48	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"45-49 years"	"45-49"	74	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"50-54 years"	"50-54"	101	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"55-59 years"	"55-59"	169	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"60-64 years "	"60-64"	243	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"65-69 years"	"65-69"	238	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"70-74 years"	"70-74"	311	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"75-79 years"	"75-79"	279	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"80-84 years"	"80-84"	308	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"85-89 years"	"85-89"	291	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"90-94 years"	"90-94"	203	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"95-99 years"	"95-99"	79	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jun., 2018"	"2018/06"	"100+ years"	"100+"	19	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"< 1 year"	"1"	23	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"1-4 years"	"1-4"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"15-19 years"	"15-19"	15	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"20-24 years"	"20-24"	32	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"25-29 years"	"25-29"	25	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"30-34 years"	"30-34"	36	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"35-39 years"	"35-39"	42	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"40-44 years"	"40-44"	48	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"45-49 years"	"45-49"	78	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"50-54 years"	"50-54"	103	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"55-59 years"	"55-59"	173	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"60-64 years "	"60-64"	237	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"65-69 years"	"65-69"	278	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"70-74 years"	"70-74"	250	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"75-79 years"	"75-79"	296	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"80-84 years"	"80-84"	314	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"85-89 years"	"85-89"	278	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"90-94 years"	"90-94"	191	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"95-99 years"	"95-99"	82	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Jul., 2018"	"2018/07"	"100+ years"	"100+"	27	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"< 1 year"	"1"	20	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"1-4 years"	"1-4"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"15-19 years"	"15-19"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"20-24 years"	"20-24"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"25-29 years"	"25-29"	26	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"30-34 years"	"30-34"	33	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"35-39 years"	"35-39"	49	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"40-44 years"	"40-44"	56	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"45-49 years"	"45-49"	83	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"50-54 years"	"50-54"	101	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"55-59 years"	"55-59"	181	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"60-64 years "	"60-64"	242	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"65-69 years"	"65-69"	285	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"70-74 years"	"70-74"	288	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"75-79 years"	"75-79"	311	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"80-84 years"	"80-84"	286	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"85-89 years"	"85-89"	293	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"90-94 years"	"90-94"	184	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"95-99 years"	"95-99"	74	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Aug., 2018"	"2018/08"	"100+ years"	"100+"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"< 1 year"	"1"	26	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"15-19 years"	"15-19"	17	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"20-24 years"	"20-24"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"25-29 years"	"25-29"	29	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"30-34 years"	"30-34"	37	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"35-39 years"	"35-39"	41	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"40-44 years"	"40-44"	45	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"45-49 years"	"45-49"	71	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"50-54 years"	"50-54"	109	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"55-59 years"	"55-59"	180	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"60-64 years "	"60-64"	217	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"65-69 years"	"65-69"	265	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"70-74 years"	"70-74"	273	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"75-79 years"	"75-79"	297	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"80-84 years"	"80-84"	316	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"85-89 years"	"85-89"	287	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"90-94 years"	"90-94"	199	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"95-99 years"	"95-99"	75	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Sep., 2018"	"2018/09"	"100+ years"	"100+"	21	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"< 1 year"	"1"	28	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"20-24 years"	"20-24"	10	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"25-29 years"	"25-29"	25	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"30-34 years"	"30-34"	37	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"35-39 years"	"35-39"	48	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"40-44 years"	"40-44"	42	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"45-49 years"	"45-49"	73	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2018"	"2018"	"Oct., 2018"	"2018/10"	"50-54 years"	"50-54"	121	Not Applicable	Not Applicable
