"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2016"	"2016"	"Nov., 2016"	"2016/11"	26	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2016"	"2016"	"Dec., 2016"	"2016/12"	28	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2017"	"2017"	"Jan., 2017"	"2017/01"	38	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2017"	"2017"	"Feb., 2017"	"2017/02"	29	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2017"	"2017"	"Mar., 2017"	"2017/03"	23	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2017"	"2017"	"Apr., 2017"	"2017/04"	20	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2017"	"2017"	"May, 2017"	"2017/05"	29	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2017"	"2017"	"Jun., 2017"	"2017/06"	37	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2017"	"2017"	"Jul., 2017"	"2017/07"	23	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2017"	"2017"	"Aug., 2017"	"2017/08"	30	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2017"	"2017"	"Sep., 2017"	"2017/09"	22	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2017"	"2017"	"Oct., 2017"	"2017/10"	31	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2017"	"2017"	"Nov., 2017"	"2017/11"	24	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2017"	"2017"	"Dec., 2017"	"2017/12"	36	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"Jan., 2018"	"2018/01"	32	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"Feb., 2018"	"2018/02"	18	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"Mar., 2018"	"2018/03"	24	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"Apr., 2018"	"2018/04"	23	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"May, 2018"	"2018/05"	28	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"Jun., 2018"	"2018/06"	33	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"Jul., 2018"	"2018/07"	28	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"Aug., 2018"	"2018/08"	26	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"Sep., 2018"	"2018/09"	28	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"Oct., 2018"	"2018/10"	28	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"Nov., 2018"	"2018/11"	34	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"2018"	"2018"	"Dec., 2018"	"2018/12"	24	Not Applicable	Not Applicable
	"Indiana"	"18"	"1-4 years"	"1-4"	"Male"	"M"	"2017"	"2017"	"Jun., 2017"	"2017/06"	13	Not Applicable	Not Applicable
	"Indiana"	"18"	"5-14 years"	"5-14"	"Male"	"M"	"2015"	"2015"	"Mar., 2015"	"2015/03"	10	Not Applicable	Not Applicable
	"Indiana"	"18"	"5-14 years"	"5-14"	"Male"	"M"	"2017"	"2017"	"Jan., 2017"	"2017/01"	12	Not Applicable	Not Applicable
	"Indiana"	"18"	"5-14 years"	"5-14"	"Male"	"M"	"2017"	"2017"	"Jun., 2017"	"2017/06"	10	Not Applicable	Not Applicable
	"Indiana"	"18"	"5-14 years"	"5-14"	"Male"	"M"	"2017"	"2017"	"Jul., 2017"	"2017/07"	12	Not Applicable	Not Applicable
	"Indiana"	"18"	"5-14 years"	"5-14"	"Male"	"M"	"2017"	"2017"	"Nov., 2017"	"2017/11"	11	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2015"	"2015"	"Jan., 2015"	"2015/01"	20	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2015"	"2015"	"Feb., 2015"	"2015/02"	20	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2015"	"2015"	"Mar., 2015"	"2015/03"	20	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2015"	"2015"	"Apr., 2015"	"2015/04"	30	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2015"	"2015"	"May, 2015"	"2015/05"	15	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2015"	"2015"	"Jun., 2015"	"2015/06"	27	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2015"	"2015"	"Jul., 2015"	"2015/07"	20	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2015"	"2015"	"Aug., 2015"	"2015/08"	16	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2015"	"2015"	"Sep., 2015"	"2015/09"	22	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2015"	"2015"	"Oct., 2015"	"2015/10"	29	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2015"	"2015"	"Nov., 2015"	"2015/11"	17	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2015"	"2015"	"Dec., 2015"	"2015/12"	16	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2016"	"2016"	"Jan., 2016"	"2016/01"	16	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2016"	"2016"	"Feb., 2016"	"2016/02"	14	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2016"	"2016"	"Mar., 2016"	"2016/03"	22	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2016"	"2016"	"Apr., 2016"	"2016/04"	18	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2016"	"2016"	"May, 2016"	"2016/05"	18	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2016"	"2016"	"Jun., 2016"	"2016/06"	16	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2016"	"2016"	"Jul., 2016"	"2016/07"	12	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2016"	"2016"	"Aug., 2016"	"2016/08"	22	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2016"	"2016"	"Sep., 2016"	"2016/09"	17	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2016"	"2016"	"Oct., 2016"	"2016/10"	15	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2016"	"2016"	"Nov., 2016"	"2016/11"	24	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2016"	"2016"	"Dec., 2016"	"2016/12"	18	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2017"	"2017"	"Jan., 2017"	"2017/01"	12	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2017"	"2017"	"Feb., 2017"	"2017/02"	13	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2017"	"2017"	"Mar., 2017"	"2017/03"	28	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2017"	"2017"	"Apr., 2017"	"2017/04"	21	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2017"	"2017"	"May, 2017"	"2017/05"	14	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2017"	"2017"	"Jun., 2017"	"2017/06"	13	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2017"	"2017"	"Jul., 2017"	"2017/07"	13	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2017"	"2017"	"Aug., 2017"	"2017/08"	17	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2017"	"2017"	"Sep., 2017"	"2017/09"	14	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2017"	"2017"	"Oct., 2017"	"2017/10"	16	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2017"	"2017"	"Nov., 2017"	"2017/11"	16	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2017"	"2017"	"Dec., 2017"	"2017/12"	12	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	"Jan., 2018"	"2018/01"	19	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	"Feb., 2018"	"2018/02"	21	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	"Mar., 2018"	"2018/03"	27	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	"Apr., 2018"	"2018/04"	16	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	"May, 2018"	"2018/05"	16	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	"Jun., 2018"	"2018/06"	16	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	"Jul., 2018"	"2018/07"	23	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	"Aug., 2018"	"2018/08"	15	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	"Sep., 2018"	"2018/09"	23	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	"Oct., 2018"	"2018/10"	18	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	"Nov., 2018"	"2018/11"	16	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Female"	"F"	"2018"	"2018"	"Dec., 2018"	"2018/12"	19	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2015"	"2015"	"Jan., 2015"	"2015/01"	45	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2015"	"2015"	"Feb., 2015"	"2015/02"	33	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2015"	"2015"	"Mar., 2015"	"2015/03"	44	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2015"	"2015"	"Apr., 2015"	"2015/04"	37	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2015"	"2015"	"May, 2015"	"2015/05"	48	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2015"	"2015"	"Jun., 2015"	"2015/06"	46	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2015"	"2015"	"Jul., 2015"	"2015/07"	52	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2015"	"2015"	"Aug., 2015"	"2015/08"	47	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2015"	"2015"	"Sep., 2015"	"2015/09"	43	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2015"	"2015"	"Oct., 2015"	"2015/10"	44	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2015"	"2015"	"Nov., 2015"	"2015/11"	43	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2015"	"2015"	"Dec., 2015"	"2015/12"	48	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2016"	"2016"	"Jan., 2016"	"2016/01"	33	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2016"	"2016"	"Feb., 2016"	"2016/02"	37	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2016"	"2016"	"Mar., 2016"	"2016/03"	59	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2016"	"2016"	"Apr., 2016"	"2016/04"	43	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2016"	"2016"	"May, 2016"	"2016/05"	50	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2016"	"2016"	"Jun., 2016"	"2016/06"	54	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2016"	"2016"	"Jul., 2016"	"2016/07"	58	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2016"	"2016"	"Aug., 2016"	"2016/08"	51	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2016"	"2016"	"Sep., 2016"	"2016/09"	59	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2016"	"2016"	"Oct., 2016"	"2016/10"	54	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2016"	"2016"	"Nov., 2016"	"2016/11"	55	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2016"	"2016"	"Dec., 2016"	"2016/12"	51	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2017"	"2017"	"Jan., 2017"	"2017/01"	46	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2017"	"2017"	"Feb., 2017"	"2017/02"	51	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2017"	"2017"	"Mar., 2017"	"2017/03"	47	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2017"	"2017"	"Apr., 2017"	"2017/04"	45	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2017"	"2017"	"May, 2017"	"2017/05"	52	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2017"	"2017"	"Jun., 2017"	"2017/06"	60	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2017"	"2017"	"Jul., 2017"	"2017/07"	48	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2017"	"2017"	"Aug., 2017"	"2017/08"	53	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2017"	"2017"	"Sep., 2017"	"2017/09"	60	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2017"	"2017"	"Oct., 2017"	"2017/10"	53	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2017"	"2017"	"Nov., 2017"	"2017/11"	55	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2017"	"2017"	"Dec., 2017"	"2017/12"	38	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	"Jan., 2018"	"2018/01"	41	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	"Feb., 2018"	"2018/02"	32	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	"Mar., 2018"	"2018/03"	55	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	"Apr., 2018"	"2018/04"	49	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	"May, 2018"	"2018/05"	45	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	"Jun., 2018"	"2018/06"	38	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	"Jul., 2018"	"2018/07"	47	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	"Aug., 2018"	"2018/08"	48	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	"Sep., 2018"	"2018/09"	51	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	"Oct., 2018"	"2018/10"	47	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	"Nov., 2018"	"2018/11"	49	Not Applicable	Not Applicable
	"Indiana"	"18"	"15-24 years"	"15-24"	"Male"	"M"	"2018"	"2018"	"Dec., 2018"	"2018/12"	51	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2015"	"2015"	"Jan., 2015"	"2015/01"	26	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2015"	"2015"	"Feb., 2015"	"2015/02"	25	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2015"	"2015"	"Mar., 2015"	"2015/03"	30	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2015"	"2015"	"Apr., 2015"	"2015/04"	38	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2015"	"2015"	"May, 2015"	"2015/05"	38	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2015"	"2015"	"Jun., 2015"	"2015/06"	28	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2015"	"2015"	"Jul., 2015"	"2015/07"	35	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2015"	"2015"	"Aug., 2015"	"2015/08"	48	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2015"	"2015"	"Sep., 2015"	"2015/09"	34	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2015"	"2015"	"Oct., 2015"	"2015/10"	24	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2015"	"2015"	"Nov., 2015"	"2015/11"	31	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2015"	"2015"	"Dec., 2015"	"2015/12"	36	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2016"	"2016"	"Jan., 2016"	"2016/01"	23	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2016"	"2016"	"Feb., 2016"	"2016/02"	27	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2016"	"2016"	"Mar., 2016"	"2016/03"	42	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2016"	"2016"	"Apr., 2016"	"2016/04"	40	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2016"	"2016"	"May, 2016"	"2016/05"	26	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2016"	"2016"	"Jun., 2016"	"2016/06"	28	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2016"	"2016"	"Jul., 2016"	"2016/07"	41	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2016"	"2016"	"Aug., 2016"	"2016/08"	40	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2016"	"2016"	"Sep., 2016"	"2016/09"	32	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2016"	"2016"	"Oct., 2016"	"2016/10"	39	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2016"	"2016"	"Nov., 2016"	"2016/11"	42	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2016"	"2016"	"Dec., 2016"	"2016/12"	40	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2017"	"2017"	"Jan., 2017"	"2017/01"	40	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2017"	"2017"	"Feb., 2017"	"2017/02"	50	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2017"	"2017"	"Mar., 2017"	"2017/03"	45	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2017"	"2017"	"Apr., 2017"	"2017/04"	33	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2017"	"2017"	"May, 2017"	"2017/05"	37	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2017"	"2017"	"Jun., 2017"	"2017/06"	30	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2017"	"2017"	"Jul., 2017"	"2017/07"	54	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2017"	"2017"	"Aug., 2017"	"2017/08"	34	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2017"	"2017"	"Sep., 2017"	"2017/09"	45	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2017"	"2017"	"Oct., 2017"	"2017/10"	30	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2017"	"2017"	"Nov., 2017"	"2017/11"	40	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2017"	"2017"	"Dec., 2017"	"2017/12"	37	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	"Jan., 2018"	"2018/01"	36	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	"Feb., 2018"	"2018/02"	39	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	"Mar., 2018"	"2018/03"	31	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	"Apr., 2018"	"2018/04"	37	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	"May, 2018"	"2018/05"	34	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	"Jun., 2018"	"2018/06"	33	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	"Jul., 2018"	"2018/07"	34	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	"Aug., 2018"	"2018/08"	37	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	"Sep., 2018"	"2018/09"	38	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	"Oct., 2018"	"2018/10"	43	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	"Nov., 2018"	"2018/11"	41	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Female"	"F"	"2018"	"2018"	"Dec., 2018"	"2018/12"	33	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Male"	"M"	"2015"	"2015"	"Jan., 2015"	"2015/01"	70	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Male"	"M"	"2015"	"2015"	"Feb., 2015"	"2015/02"	59	Not Applicable	Not Applicable
	"Indiana"	"18"	"25-34 years"	"25-34"	"Male"	"M"	"2015"	"2015"	"Mar., 2015"	"2015/03"	81	Not Applicable	Not Applicable
