"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Idaho"	"16"	"15-24 years"	"15-24"	"Male"	"M"	"2005"	"2005"	"Aug., 2005"	"2005/08"	17	Not Applicable	Not Applicable
	"Idaho"	"16"	"15-24 years"	"15-24"	"Male"	"M"	"2005"	"2005"	"Dec., 2005"	"2005/12"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"15-24 years"	"15-24"	"Male"	"M"	"2006"	"2006"	"Jan., 2006"	"2006/01"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"15-24 years"	"15-24"	"Male"	"M"	"2006"	"2006"	"Mar., 2006"	"2006/03"	15	Not Applicable	Not Applicable
	"Idaho"	"16"	"15-24 years"	"15-24"	"Male"	"M"	"2006"	"2006"	"Jun., 2006"	"2006/06"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"15-24 years"	"15-24"	"Male"	"M"	"2006"	"2006"	"Jul., 2006"	"2006/07"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"15-24 years"	"15-24"	"Male"	"M"	"2006"	"2006"	"Aug., 2006"	"2006/08"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"15-24 years"	"15-24"	"Male"	"M"	"2006"	"2006"	"Sep., 2006"	"2006/09"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"15-24 years"	"15-24"	"Male"	"M"	"2006"	"2006"	"Oct., 2006"	"2006/10"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"15-24 years"	"15-24"	"Male"	"M"	"2006"	"2006"	"Nov., 2006"	"2006/11"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2003"	"2003"	"Jan., 2003"	"2003/01"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2003"	"2003"	"Mar., 2003"	"2003/03"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2003"	"2003"	"Apr., 2003"	"2003/04"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2003"	"2003"	"Jun., 2003"	"2003/06"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2003"	"2003"	"Jul., 2003"	"2003/07"	15	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2003"	"2003"	"Oct., 2003"	"2003/10"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2003"	"2003"	"Dec., 2003"	"2003/12"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2004"	"2004"	"May, 2004"	"2004/05"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2004"	"2004"	"Jun., 2004"	"2004/06"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2004"	"2004"	"Aug., 2004"	"2004/08"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2004"	"2004"	"Sep., 2004"	"2004/09"	15	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2004"	"2004"	"Dec., 2004"	"2004/12"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2005"	"2005"	"Jan., 2005"	"2005/01"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2005"	"2005"	"Feb., 2005"	"2005/02"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2005"	"2005"	"Apr., 2005"	"2005/04"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2005"	"2005"	"May, 2005"	"2005/05"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2005"	"2005"	"Jun., 2005"	"2005/06"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2005"	"2005"	"Jul., 2005"	"2005/07"	18	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2005"	"2005"	"Aug., 2005"	"2005/08"	17	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2005"	"2005"	"Sep., 2005"	"2005/09"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2005"	"2005"	"Oct., 2005"	"2005/10"	16	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2006"	"2006"	"Jan., 2006"	"2006/01"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2006"	"2006"	"Mar., 2006"	"2006/03"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2006"	"2006"	"Apr., 2006"	"2006/04"	15	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2006"	"2006"	"Jun., 2006"	"2006/06"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2006"	"2006"	"Jul., 2006"	"2006/07"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2006"	"2006"	"Aug., 2006"	"2006/08"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2006"	"2006"	"Sep., 2006"	"2006/09"	15	Not Applicable	Not Applicable
	"Idaho"	"16"	"25-34 years"	"25-34"	"Male"	"M"	"2006"	"2006"	"Dec., 2006"	"2006/12"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2003"	"2003"	"Mar., 2003"	"2003/03"	15	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2003"	"2003"	"Aug., 2003"	"2003/08"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2003"	"2003"	"Oct., 2003"	"2003/10"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2003"	"2003"	"Nov., 2003"	"2003/11"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2003"	"2003"	"Dec., 2003"	"2003/12"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2004"	"2004"	"Feb., 2004"	"2004/02"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2004"	"2004"	"Mar., 2004"	"2004/03"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2004"	"2004"	"Apr., 2004"	"2004/04"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2004"	"2004"	"May, 2004"	"2004/05"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2004"	"2004"	"Jun., 2004"	"2004/06"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2004"	"2004"	"Nov., 2004"	"2004/11"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2005"	"2005"	"Jan., 2005"	"2005/01"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2005"	"2005"	"Mar., 2005"	"2005/03"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2005"	"2005"	"Apr., 2005"	"2005/04"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2005"	"2005"	"May, 2005"	"2005/05"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2005"	"2005"	"Jul., 2005"	"2005/07"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2005"	"2005"	"Oct., 2005"	"2005/10"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2006"	"2006"	"Feb., 2006"	"2006/02"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2006"	"2006"	"May, 2006"	"2006/05"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2006"	"2006"	"Jun., 2006"	"2006/06"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2006"	"2006"	"Jul., 2006"	"2006/07"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2006"	"2006"	"Aug., 2006"	"2006/08"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2006"	"2006"	"Nov., 2006"	"2006/11"	15	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Female"	"F"	"2006"	"2006"	"Dec., 2006"	"2006/12"	18	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2003"	"2003"	"Jan., 2003"	"2003/01"	18	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2003"	"2003"	"Mar., 2003"	"2003/03"	16	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2003"	"2003"	"Apr., 2003"	"2003/04"	18	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2003"	"2003"	"May, 2003"	"2003/05"	28	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2003"	"2003"	"Jun., 2003"	"2003/06"	24	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2003"	"2003"	"Jul., 2003"	"2003/07"	21	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2003"	"2003"	"Aug., 2003"	"2003/08"	19	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2003"	"2003"	"Sep., 2003"	"2003/09"	19	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2003"	"2003"	"Oct., 2003"	"2003/10"	19	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2003"	"2003"	"Nov., 2003"	"2003/11"	17	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2003"	"2003"	"Dec., 2003"	"2003/12"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2004"	"2004"	"Jan., 2004"	"2004/01"	16	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2004"	"2004"	"Feb., 2004"	"2004/02"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2004"	"2004"	"Mar., 2004"	"2004/03"	24	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2004"	"2004"	"Apr., 2004"	"2004/04"	19	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2004"	"2004"	"May, 2004"	"2004/05"	18	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2004"	"2004"	"Jun., 2004"	"2004/06"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2004"	"2004"	"Jul., 2004"	"2004/07"	17	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2004"	"2004"	"Aug., 2004"	"2004/08"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2004"	"2004"	"Sep., 2004"	"2004/09"	22	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2004"	"2004"	"Oct., 2004"	"2004/10"	18	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2004"	"2004"	"Nov., 2004"	"2004/11"	18	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2004"	"2004"	"Dec., 2004"	"2004/12"	18	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2005"	"2005"	"Jan., 2005"	"2005/01"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2005"	"2005"	"Feb., 2005"	"2005/02"	20	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2005"	"2005"	"Mar., 2005"	"2005/03"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2005"	"2005"	"Apr., 2005"	"2005/04"	17	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2005"	"2005"	"May, 2005"	"2005/05"	20	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2005"	"2005"	"Jun., 2005"	"2005/06"	17	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2005"	"2005"	"Jul., 2005"	"2005/07"	20	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2005"	"2005"	"Aug., 2005"	"2005/08"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2005"	"2005"	"Sep., 2005"	"2005/09"	23	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2005"	"2005"	"Oct., 2005"	"2005/10"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2005"	"2005"	"Nov., 2005"	"2005/11"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2005"	"2005"	"Dec., 2005"	"2005/12"	17	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2006"	"2006"	"Jan., 2006"	"2006/01"	11	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2006"	"2006"	"Feb., 2006"	"2006/02"	15	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2006"	"2006"	"Mar., 2006"	"2006/03"	18	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2006"	"2006"	"Apr., 2006"	"2006/04"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2006"	"2006"	"May, 2006"	"2006/05"	16	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2006"	"2006"	"Jun., 2006"	"2006/06"	15	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2006"	"2006"	"Jul., 2006"	"2006/07"	19	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2006"	"2006"	"Aug., 2006"	"2006/08"	20	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2006"	"2006"	"Sep., 2006"	"2006/09"	18	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2006"	"2006"	"Oct., 2006"	"2006/10"	18	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2006"	"2006"	"Nov., 2006"	"2006/11"	19	Not Applicable	Not Applicable
	"Idaho"	"16"	"35-44 years"	"35-44"	"Male"	"M"	"2006"	"2006"	"Dec., 2006"	"2006/12"	17	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2003"	"2003"	"Jan., 2003"	"2003/01"	18	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2003"	"2003"	"Feb., 2003"	"2003/02"	20	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2003"	"2003"	"Mar., 2003"	"2003/03"	32	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2003"	"2003"	"Apr., 2003"	"2003/04"	22	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2003"	"2003"	"May, 2003"	"2003/05"	28	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2003"	"2003"	"Jun., 2003"	"2003/06"	18	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2003"	"2003"	"Jul., 2003"	"2003/07"	24	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2003"	"2003"	"Aug., 2003"	"2003/08"	16	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2003"	"2003"	"Sep., 2003"	"2003/09"	25	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2003"	"2003"	"Oct., 2003"	"2003/10"	23	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2003"	"2003"	"Nov., 2003"	"2003/11"	26	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2003"	"2003"	"Dec., 2003"	"2003/12"	24	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2004"	"2004"	"Jan., 2004"	"2004/01"	22	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2004"	"2004"	"Feb., 2004"	"2004/02"	26	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2004"	"2004"	"Mar., 2004"	"2004/03"	19	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2004"	"2004"	"Apr., 2004"	"2004/04"	20	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2004"	"2004"	"May, 2004"	"2004/05"	27	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2004"	"2004"	"Jun., 2004"	"2004/06"	15	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2004"	"2004"	"Jul., 2004"	"2004/07"	24	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2004"	"2004"	"Aug., 2004"	"2004/08"	21	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2004"	"2004"	"Sep., 2004"	"2004/09"	20	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2004"	"2004"	"Oct., 2004"	"2004/10"	16	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2004"	"2004"	"Nov., 2004"	"2004/11"	15	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2004"	"2004"	"Dec., 2004"	"2004/12"	17	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2005"	"2005"	"Jan., 2005"	"2005/01"	24	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2005"	"2005"	"Feb., 2005"	"2005/02"	25	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2005"	"2005"	"Mar., 2005"	"2005/03"	17	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2005"	"2005"	"Apr., 2005"	"2005/04"	21	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2005"	"2005"	"May, 2005"	"2005/05"	22	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2005"	"2005"	"Jun., 2005"	"2005/06"	26	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2005"	"2005"	"Jul., 2005"	"2005/07"	23	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2005"	"2005"	"Aug., 2005"	"2005/08"	19	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2005"	"2005"	"Sep., 2005"	"2005/09"	19	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2005"	"2005"	"Oct., 2005"	"2005/10"	20	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2005"	"2005"	"Nov., 2005"	"2005/11"	21	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2005"	"2005"	"Dec., 2005"	"2005/12"	18	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2006"	"2006"	"Jan., 2006"	"2006/01"	33	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2006"	"2006"	"Feb., 2006"	"2006/02"	20	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2006"	"2006"	"Mar., 2006"	"2006/03"	33	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2006"	"2006"	"Apr., 2006"	"2006/04"	24	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2006"	"2006"	"May, 2006"	"2006/05"	22	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2006"	"2006"	"Jun., 2006"	"2006/06"	19	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2006"	"2006"	"Jul., 2006"	"2006/07"	21	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2006"	"2006"	"Aug., 2006"	"2006/08"	22	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2006"	"2006"	"Sep., 2006"	"2006/09"	23	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2006"	"2006"	"Oct., 2006"	"2006/10"	33	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2006"	"2006"	"Nov., 2006"	"2006/11"	19	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Female"	"F"	"2006"	"2006"	"Dec., 2006"	"2006/12"	24	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Male"	"M"	"2003"	"2003"	"Jan., 2003"	"2003/01"	46	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Male"	"M"	"2003"	"2003"	"Feb., 2003"	"2003/02"	32	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Male"	"M"	"2003"	"2003"	"Mar., 2003"	"2003/03"	34	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Male"	"M"	"2003"	"2003"	"Apr., 2003"	"2003/04"	41	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Male"	"M"	"2003"	"2003"	"May, 2003"	"2003/05"	37	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Male"	"M"	"2003"	"2003"	"Jun., 2003"	"2003/06"	40	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Male"	"M"	"2003"	"2003"	"Jul., 2003"	"2003/07"	30	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Male"	"M"	"2003"	"2003"	"Aug., 2003"	"2003/08"	41	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Male"	"M"	"2003"	"2003"	"Sep., 2003"	"2003/09"	48	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Male"	"M"	"2003"	"2003"	"Oct., 2003"	"2003/10"	28	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Male"	"M"	"2003"	"2003"	"Nov., 2003"	"2003/11"	25	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Male"	"M"	"2003"	"2003"	"Dec., 2003"	"2003/12"	38	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Male"	"M"	"2004"	"2004"	"Jan., 2004"	"2004/01"	45	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Male"	"M"	"2004"	"2004"	"Feb., 2004"	"2004/02"	44	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Male"	"M"	"2004"	"2004"	"Mar., 2004"	"2004/03"	32	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Male"	"M"	"2004"	"2004"	"Apr., 2004"	"2004/04"	42	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Male"	"M"	"2004"	"2004"	"May, 2004"	"2004/05"	37	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Male"	"M"	"2004"	"2004"	"Jun., 2004"	"2004/06"	34	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Male"	"M"	"2004"	"2004"	"Jul., 2004"	"2004/07"	48	Not Applicable	Not Applicable
	"Idaho"	"16"	"45-54 years"	"45-54"	"Male"	"M"	"2004"	"2004"	"Aug., 2004"	"2004/08"	30	Not Applicable	Not Applicable
