"Notes"	"Residence State"	"Residence State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	"Sep., 2021"	"2021/09"	604	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	"Oct., 2021"	"2021/10"	521	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	"Nov., 2021"	"2021/11"	508	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2021"	"2021"	"Dec., 2021"	"2021/12"	595	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	715	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	565	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	535	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	459	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	483	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	471	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	459	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	439	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	447	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	412	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	467	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	545	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	477	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	410	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	482	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	442	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional)"	"2023/05"	394	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	422	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	402	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	407	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	366	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	343	Not Applicable	Not Applicable
	"Missouri"	"29"	"55-64 years"	"55-64"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Nov., 2023 (provisional and partial)"	"2023/11"	71	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Jan., 2021"	"2021/01"	653	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Feb., 2021"	"2021/02"	469	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Mar., 2021"	"2021/03"	506	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Apr., 2021"	"2021/04"	477	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"May, 2021"	"2021/05"	503	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Jun., 2021"	"2021/06"	497	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Jul., 2021"	"2021/07"	552	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Aug., 2021"	"2021/08"	668	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Sep., 2021"	"2021/09"	627	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Oct., 2021"	"2021/10"	564	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Nov., 2021"	"2021/11"	574	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2021"	"2021"	"Dec., 2021"	"2021/12"	670	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	745	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	634	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	512	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	464	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	494	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	494	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	508	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	490	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	513	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	514	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	536	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	601	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	514	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	486	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	550	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	497	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional)"	"2023/05"	462	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	467	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	496	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	443	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	438	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	430	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Nov., 2023 (provisional and partial)"	"2023/11"	93	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Jan., 2021"	"2021/01"	868	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Feb., 2021"	"2021/02"	735	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Mar., 2021"	"2021/03"	716	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Apr., 2021"	"2021/04"	680	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"May, 2021"	"2021/05"	658	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Jun., 2021"	"2021/06"	641	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Jul., 2021"	"2021/07"	748	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Aug., 2021"	"2021/08"	864	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Sep., 2021"	"2021/09"	764	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Oct., 2021"	"2021/10"	717	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Nov., 2021"	"2021/11"	754	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2021"	"2021"	"Dec., 2021"	"2021/12"	871	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	1008	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	791	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	700	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	630	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	669	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	587	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	653	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	685	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	647	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	703	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	721	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	753	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	724	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	655	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	670	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	653	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional)"	"2023/05"	659	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	632	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	643	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	686	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	655	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	624	Not Applicable	Not Applicable
	"Missouri"	"29"	"65-74 years"	"65-74"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Nov., 2023 (provisional and partial)"	"2023/11"	110	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Jan., 2021"	"2021/01"	914	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Feb., 2021"	"2021/02"	689	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Mar., 2021"	"2021/03"	664	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Apr., 2021"	"2021/04"	622	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"May, 2021"	"2021/05"	611	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Jun., 2021"	"2021/06"	640	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Jul., 2021"	"2021/07"	755	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Aug., 2021"	"2021/08"	762	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Sep., 2021"	"2021/09"	734	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Oct., 2021"	"2021/10"	765	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Nov., 2021"	"2021/11"	700	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2021"	"2021"	"Dec., 2021"	"2021/12"	777	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	998	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	784	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	721	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	673	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	649	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	665	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	678	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	673	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	656	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	689	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	699	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	897	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	769	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	692	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	786	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	667	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional)"	"2023/05"	709	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Jun., 2023 (provisional)"	"2023/06"	678	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Jul., 2023 (provisional)"	"2023/07"	575	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Aug., 2023 (provisional)"	"2023/08"	682	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Sep., 2023 (provisional)"	"2023/09"	642	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Oct., 2023 (provisional)"	"2023/10"	689	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Female"	"F"	"2023 (provisional and partial)"	"2023"	"Nov., 2023 (provisional and partial)"	"2023/11"	131	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Jan., 2021"	"2021/01"	985	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Feb., 2021"	"2021/02"	718	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Mar., 2021"	"2021/03"	679	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Apr., 2021"	"2021/04"	661	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"May, 2021"	"2021/05"	673	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Jun., 2021"	"2021/06"	643	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Jul., 2021"	"2021/07"	718	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Aug., 2021"	"2021/08"	832	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Sep., 2021"	"2021/09"	749	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Oct., 2021"	"2021/10"	779	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Nov., 2021"	"2021/11"	775	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2021"	"2021"	"Dec., 2021"	"2021/12"	868	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	1078	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	828	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	737	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	714	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	757	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	713	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	746	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	676	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	699	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	744	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	772	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	917	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	809	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	708	Not Applicable	Not Applicable
	"Missouri"	"29"	"75-84 years"	"75-84"	"Male"	"M"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	775	Not Applicable	Not Applicable
